name,time,Temp
t2,1579578371000000000,11.4
t2,1579580036000000000,12.4
t2,1579581189000000000,11.4
t2,1579581550000000000,12.4
t2,1579582601000000000,11.4
t2,1579583157000000000,12.4
t2,1579584162000000000,11.2
t2,1579586415000000000,12.4
t2,1579586624000000000,13.5
t2,1579587170000000000,12.4
t2,1579587538000000000,11.1
t2,1579587776000000000,10
t2,1579592556000000000,10
t2,1579593607000000000,7.9
t2,1579593869000000000,6.9
t2,1579594058000000000,5.9
t2,1579594419000000000,4.8
t2,1579595846000000000,2.8
t2,1579596755000000000,1.8
t2,1579598376000000000,0.7
t2,1579600226000000000,0.2
t2,1579604929000000000,-1.3
t2,1579608383000000000,-2.3
t2,1579610086000000000,-1.3
t2,1579618672000000000,-3.6
t2,1579626552000000000,-4.4
t2,1579631600000000000,-4.6
t2,1579637934000000000,-5.1
t2,1579644857000000000,-5.1
t2,1579651380000000000,-3.8
t2,1579652734000000000,-2.6
t2,1579653155000000000,-1.6
t2,1579653897000000000,0.6
t2,1579655614000000000,1.4
t2,1579656677000000000,3.5
t2,1579657276000000000,4.7
t2,1579657831000000000,5.7
t2,1579659199000000000,6.9
t2,1579659705000000000,8.2
t2,1579660674000000000,9.4
t2,1579661537000000000,10.4
t2,1579662782000000000,11.5
t2,1579663822000000000,12.7
t2,1579664697000000000,13.8
t2,1579664884000000000,14.8
t2,1579665625000000000,16.2
t2,1579668276000000000,15.1
t2,1579669364000000000,16.2
t2,1579670036000000000,17.2
t2,1579670306000000000,16
t2,1579671460000000000,14.8
t2,1579671791000000000,15.9
t2,1579672662000000000,14.7
t2,1579672771000000000,13.5
t2,1579675662000000000,14.6
t2,1579677011000000000,12.2
t2,1579678637000000000,11.1
t2,1579680051000000000,10
t2,1579681184000000000,9
t2,1579681759000000000,7.9
t2,1579682069000000000,6.9
t2,1579683166000000000,4.8
t2,1579684109000000000,2.8
t2,1579684640000000000,1.8
t2,1579687909000000000,0.2
t2,1579692616000000000,0.3
t2,1579698311000000000,-1.3
t2,1579701573000000000,-1.3
